source_excel_row,mineID,site,country_raw,roman_province_raw,region_raw,latitude_raw,longitude_raw,coordinate_in_broad_spain_envelope,include_spain_subset,selection_rule,selection_reason
1239,1609,Minepit Wood,United Kingdom,Britannia,East Sussex,50.98554,0.20692,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1240,1610,Peterstow,United Kingdom,Britannia,Gloucestershire,51.9146,-2.63819,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1241,1612,Whitchurch,United Kingdom,Britannia,Gloucestershire,51.84969,-2.66921,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1242,1613,Blakes Wood,United Kingdom,Britannia,Gloucestershire,51.80385,-2.6435,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1243,1614,Sling,United Kingdom,Britannia,Gloucestershire,51.76958,-2.61203,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1244,1615,Lydney,United Kingdom,Britannia,Gloucestershire,51.72147,-2.55744,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1245,1616,Crvena Zemlja,Bosnia and Herzegovina,Dalmatia,Central Bosnia,43.97493631,17.69408456,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1246,1618,Devetak,Bosnia and Herzegovina,Dalmatia,Central Bosnia,43.95057417,17.70472754,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1247,1619,Zlatno Guvno,Bosnia and Herzegovina,Dalmatia,Central Bosnia,43.95111061,17.65548337,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1248,1620,Bistrica / Batusa,Bosnia and Herzegovina,Dalmatia,Central Bosnia,43.948818,17.576501,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1249,1622,Carnanton,United Kingdom,Britannia,Cornwall,50.451122,-4.980637,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1250,1623,Carnon,United Kingdom,Britannia,Cornwall,50.222931,-5.1065938,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1251,1624,Treloy,United Kingdom,Britannia,Cornwall,50.423091,-5.0211172,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1252,1625,Boscarne,United Kingdom,Britannia,Cornwall,50.474305,-4.7706634,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1253,1626,Draethen Roman Mine,United Kingdom,Britannia,Glamorgan,51.582702,-3.1310271,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1254,1627,Navelgas Sur,Spain,Hispania Tarraconensis,Oviedo,43.401996,-6.547813,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1255,1628,Arroyo de Bouza,Spain,Hispania Tarraconensis,León,42.56528,-6.150903,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1256,1631,Três Minas - Corta de Ribeirinha,Portugal,Hispania Tarraconensis,Vila Real,41.49378078,-7.518805876,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1257,1632,Três Minas - Lagoinhos,Portugal,Hispania Tarraconensis,Vila Real,41.49318,-7.514978,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1258,1633,Gralheira,Portugal,Hispania Tarraconensis,Vila Real,41.468756,-7.575301,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1259,1634,Forno dos Mouros,Portugal,Hispania Tarraconensis,Vila Real,41.471817,-7.56867,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1260,1635,Los Corralones,Spain,Hispania Tarraconensis,León,42.10977,-6.377308,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1261,1636,Portillo de Xandequín,Spain,Hispania Tarraconensis,León,42.30098,-6.338022,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1262,1637,Peña Canales,Spain,Hispania Tarraconensis,León,42.302075,-6.35066,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1263,1638,Arroyo de Xandellamas,Spain,Hispania Tarraconensis,León,42.305767,-6.343668,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1264,1639,Pico de Valteleno,Spain,Hispania Tarraconensis,León,42.297216,-6.334933,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1265,1640,Leganua,France,Gallia Aquitania,Pyrénées-Atlantiques,43.374482,-1.464882,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1266,1641,Apertechekoborda,France,Gallia Aquitania,Pyrénées-Atlantiques,43.36459,-1.464054,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1267,1642,Urlua,France,Gallia Aquitania,Pyrénées-Atlantiques,43.371445,-1.472258,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1268,1643,Thealby Mine,United Kingdom,Britannia,Humberside,53.650768,-0.63984145,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1269,1644,Woolsthorpe,United Kingdom,Britannia,Lincolnshire,52.805716,-0.63668938,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1270,1645,Black Piece,United Kingdom,Britannia,Leicestershire,52.723781,-0.55040234,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1271,1646,Monmouth,United Kingdom,Britannia,Gwent ,51.804481,-2.7120545,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1272,1647,Scowles,United Kingdom,Britannia,Gloucestershire,51.769014,-2.6245449,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1273,1648,Wakerley,United Kingdom,Britannia,Northamptonshire,52.57171,-0.61444611,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1274,1649,Clatworthy,United Kingdom,Britannia,Somerset,51.061116,-3.3855483,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1275,1650,Ashwicken,United Kingdom,Britannia,Norfolk,52.724557,0.48623273,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1276,1651,Pippingford Park,United Kingdom,Britannia,East Sussex,51.060288,0.053490246,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1277,1652,Hammerwood,United Kingdom,Britannia,East Sussex,51.123192,0.056278749,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1278,1653,Bardown,United Kingdom,Britannia,East Sussex,51.036386,0.36624437,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1279,1654,Holbeanwood,United Kingdom,Britannia,East Sussex,51.04537,0.36670228,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1280,1655,Pepperingeye,United Kingdom,Britannia,East Sussex,50.890279,0.47258954,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1281,1656,Byne's Farm,United Kingdom,Britannia,East Sussex,50.863025,0.48535874,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1282,1657,Fore Wood,United Kingdom,Britannia,East Sussex,50.889977,0.48679343,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1283,1658,Petley Wood,United Kingdom,Britannia,East Sussex,50.925608,0.50292435,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1284,1659,Park Farm,United Kingdom,Britannia,East Sussex,50.880384,0.51471655,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1285,1660,Footlands,United Kingdom,Britannia,East Sussex,50.952254,0.51859492,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1286,1661,Beauport Park,United Kingdom,Britannia,East Sussex,50.898045,0.52989053,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1287,1662,Oaklands,United Kingdom,Britannia,East Sussex,50.924995,0.53135274,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1288,1663,Chitcombe,United Kingdom,Britannia,East Sussex,50.959996,0.57597937,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1289,1664,Burnthouse Wood,United Kingdom,Britannia,East Sussex,50.950063,0.61814552,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1290,1665,Brenley Corner,United Kingdom,Britannia,Kent,51.293575,0.92454914,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1291,1666,Priddy,United Kingdom,Britannia,Somerset,51.247306,-2.6604311,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1292,1667,Ouenza,Algeria,Numidia,,35.953035,8.109118,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1293,1668,Sizma,Turkey,Asia Minor,,38.089966,32.403916,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1294,1671,Goppenstein,Switzerland,Alpes Cottiae,Valais,46.37677875,7.762077927,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1295,1672,Ambialet,France,Gallia Narbonensis,Tarn,43.935848,2.376741,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1296,1673,Furzehill,United Kingdom,Britannia,Devon,50.502857,-4.093482,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1297,1675,Baru - Dealul Negru,Romania,Dacia,Hunedoara  ,45.48126,23.13534,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1298,1676,Brădişoru de Jos - Maidan,Romania,Dacia,Caraş-Severin  ,45.0813,21.7195,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1299,1677,Creaca,Romania,Dacia,Sălaj  ,47.19544,23.23532,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1300,1678,Criciova,Romania,Dacia,Timiş  ,45.63176,22.06576,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1301,1679,Dubova - Mina Eibenthal,Romania,Dacia,Mehedinţi  ,44.62089,22.25764,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1302,1680,Dubova - Tisoviţa,Romania,Dacia,Mehedinţi  ,44.62089,22.25764,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1303,1681,Dumbrava ,Romania,Dacia,Hunedoara  ,45.80308,22.78475,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1304,1682,Fizeş,Romania,Dacia,Hunedoara  ,45.99707,22.8806,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1305,1683,Fizeş,Romania,Dacia,Hunedoara  ,45.99707,22.8806,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1306,1684,"Ghelari, com. Ghelari  ",Romania,Dacia,Hunedoara  ,45.70972,22.78975,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1307,1685,Hărţăgani- Măgura Băii,Romania,Dacia,Hunedoara  ,46.06789,22.90538,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1308,1686,Hărţăgani- Măgura Băii,Romania,Dacia,Hunedoara  ,46.0672,22.90588,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1309,1687,Hărţăgani- Măgura Băii,Romania,Dacia,Hunedoara  ,46.06725,22.9039,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1310,1688,Hărţăgani,Romania,Dacia,Hunedoara  ,46.06744,22.90373,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1311,1689,Hărţăgani- Măgura Băii,Romania,Dacia,Hunedoara  ,46.06838,22.90354,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1312,1690,Hondol,Romania,Dacia,Hunedoara  ,45.98669,22.9895,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1313,1691,Hondol,Romania,Dacia,Hunedoara  ,45.98669,22.9895,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1314,1692,Imper,Romania,Dacia,Harghita  ,46.20978,26.10807,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1315,1693,Iscroni,Romania,Dacia,Hunedoara  ,45.37643,23.34104,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1316,1694,Lupeni,Romania,Dacia,Hunedoara  ,45.35246,23.21079,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1317,1695,Lupşa,Romania,Dacia,Alba  ,46.369096,23.206326,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1318,1696,Măgura-Topliţa,Romania,Dacia,Hunedoara  ,45.97968,22.93684,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
